'track','setup','tyre lf','tyre rf','tyre lr','tyre rr','cam lf','cam rf','cam lr','cam rr','toe fl','toe fr','toe lr','toe rr','cas lf','cas rf','steer','tc1','tc2','abs','ecu','mix','fuel','pad f','pad r','roll f','roll r','spring lf','spring rf','spring lr','spring rr','bsup lf','bsup rf','bsup lr','bsup rr','bsdn lf','bsdn rf','bsdn lr','bsdn rr','bsw lf','bsw rf','bsw lr','bsw rr','bias','bs lf','bs rf','bs lr','bs rr','bf lf','bf rf','bf lr','bf rr','rs lf','rs rf','rs lr','rs rr','rf lf','rf rf','rf lr','rf rr','rh lf','rh rf','rh lr','rh rr','wing','duc f','duc r','preload','fuelPerLap','20m'
,Silverstone,488 Silverstone Race Academy.json,57,63,55,59,57,63,55,59,10,10,12,12,10,10,12,12,34,34,53,53,34,34,53,53,46,46,4,2,2,2,0,0,91,0,0,24,20,7,7,5,5,7,7,5,5,9,9,10,10,9,9,10,10,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,45,6,6,5,5,6,6,5,5,2,2,3,3,2,2,3,3,7,7,6,6,7,7,6,6,4,4,3,3,4,4,3,3,0,6,4,18,0,6,4,18,10,2,2,2,2,14,,
,Silverstone,cold track 2 01 0.json,69,81,65,73,69,81,65,73,13,13,14,14,13,13,14,14,32,32,50,50,32,32,50,50,47,47,4,2,2,3,0,0,45,0,0,27,0,8,8,3,3,8,8,3,3,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,45,7,7,5,5,7,7,5,5,2,2,3,3,2,2,3,3,6,6,5,5,6,6,5,5,4,4,4,4,4,4,4,4,1,6,1,18,1,6,1,18,4,2,1,2,1,27,,
,Silverstone,cold track 2 02 0.json,68,75,63,68,68,75,63,68,14,14,18,18,14,14,18,18,32,32,50,50,32,32,50,50,46,46,3,2,2,3,0,0,53,0,0,44,34,8,8,4,4,8,8,4,4,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,45,8,8,5,5,8,8,5,5,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,1,18,0,6,1,18,10,2,1,2,1,1,,
,Spa,132 Consistent stable.json,68,68,63,53,68,68,63,53,17,17,18,18,17,17,18,18,29,29,54,54,29,29,54,54,49,49,4,2,2,2,0,0,40,0,0,27,1,8,8,3,3,8,8,3,3,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,56,8,8,6,6,8,8,6,6,2,2,3,3,2,2,3,3,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,2,6,2,18,2,6,2,18,12,3,2,3,2,15,,
,Spa,488 Spa Quali 1.5.json,65,70,63,65,65,70,63,65,10,10,12,12,10,10,12,12,28,28,55,55,28,28,55,55,46,46,4,3,3,4,0,0,12,3,3,28,15,6,6,5,5,6,6,5,5,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,2,2,50,50,2,2,50,50,47,7,7,5,5,7,7,5,5,3,3,3,3,3,3,3,3,8,8,6,6,8,8,6,6,4,4,4,4,4,4,4,4,0,6,0,18,0,6,0,18,6,2,2,2,2,15,,
,Spa,488 Spa Quali Academy.json,50,55,48,50,50,55,48,50,10,10,12,12,10,10,12,12,28,28,55,55,28,28,55,55,46,46,4,3,3,4,0,0,0,0,0,28,15,6,6,5,5,6,6,5,5,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,2,2,50,50,2,2,50,50,47,7,7,5,5,7,7,5,5,3,3,3,3,3,3,3,3,8,8,6,6,8,8,6,6,4,4,4,4,4,4,4,4,0,6,0,18,0,6,0,18,6,2,2,2,2,15,,
,Spa,488 Spa Race 20m 2 19 7.json,66,67,64,67,66,67,64,67,10,10,14,14,10,10,14,14,32,32,60,60,32,32,60,60,46,46,4,2,2,3,0,0,40,3,3,27,6,8,8,3,3,8,8,3,3,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,2,2,50,50,2,2,50,50,49,7,7,3,3,7,7,3,3,3,3,3,3,3,3,3,3,7,7,4,4,7,7,4,4,4,4,4,4,4,4,4,4,0,6,0,18,0,6,0,18,7,2,2,2,2,18,,
,Spa,488 Spa Race Academy.json,54,55,52,55,54,55,52,55,10,10,14,14,10,10,14,14,32,32,60,60,32,32,60,60,46,46,4,3,3,4,0,0,93,0,0,27,6,8,8,3,3,8,8,3,3,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,2,2,50,50,2,2,50,50,49,7,7,3,3,7,7,3,3,3,3,3,3,3,3,3,3,7,7,4,4,7,7,4,4,4,4,4,4,4,4,4,4,0,6,0,18,0,6,0,18,7,2,2,2,2,18,,
,Suzuka,132 Agg 2 02 9 barcelona.json,66,70,60,62,66,70,60,62,14,14,18,18,14,14,18,18,30,30,55,55,30,30,55,55,50,50,4,2,2,3,0,0,41,0,0,26,2,8,8,3,3,8,8,3,3,5,5,2,2,5,5,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,37,8,8,6,6,8,8,6,6,2,2,3,3,2,2,3,3,4,4,3,3,4,4,3,3,6,6,7,7,6,6,7,7,3,6,5,18,3,6,5,18,13,2,1,2,1,15,,
,Suzuka,132 Agg 2 02 9.json,66,70,60,62,66,70,60,62,20,20,13,13,20,20,13,13,25,25,65,65,25,25,65,65,53,53,3,2,2,3,0,0,41,0,0,20,15,8,8,5,5,8,8,5,5,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,40,8,8,4,4,8,8,4,4,4,4,6,6,4,4,6,6,11,11,5,5,11,11,5,5,6,6,7,7,6,6,7,7,2,6,2,18,2,6,2,18,10,2,1,2,1,13,,
,Suzuka,488 Suzuka Quali 20m.json,68,66,68,66,68,66,68,66,12,12,13,13,12,12,13,13,24,24,60,60,24,24,60,60,46,46,3,3,3,2,0,0,24,3,3,25,22,7,7,5,5,7,7,5,5,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,2,2,50,50,2,2,50,50,53,6,6,4,4,6,6,4,4,4,4,5,4,4,4,5,4,7,7,5,5,7,7,5,5,6,6,5,5,6,6,5,5,1,6,7,18,1,6,7,18,12,3,3,3,3,4,,
,Suzuka,488 Suzuka Quali Academy.json,56,54,53,51,56,54,53,51,12,12,13,13,12,12,13,13,24,24,60,60,24,24,60,60,46,46,4,3,3,2,0,0,20,0,0,25,22,7,7,5,5,7,7,5,5,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,2,2,50,50,2,2,50,50,53,6,6,4,4,6,6,4,4,4,4,5,4,4,4,5,4,7,7,5,5,7,7,5,5,6,6,5,5,6,6,5,5,1,6,7,18,1,6,7,18,12,3,3,3,3,4,,
,Suzuka,488 Suzuka Race 20m.json,70,68,67,65,70,68,67,65,12,12,15,15,12,12,15,15,28,28,62,62,28,28,62,62,46,46,4,3,3,2,0,0,33,3,3,24,18,7,7,5,5,7,7,5,5,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,5,5,50,50,5,5,50,50,53,7,7,5,5,7,7,5,5,4,4,5,4,4,4,5,4,7,7,5,5,7,7,5,5,6,6,5,5,6,6,5,5,0,6,4,18,0,6,4,18,13,2,2,2,2,9,,
,Suzuka,488 Suzuka Race Academy.json,56,54,53,51,56,54,53,51,12,12,15,15,12,12,15,15,28,28,62,62,28,28,62,62,46,46,4,3,3,2,0,0,90,0,0,24,18,7,7,5,5,7,7,5,5,9,9,2,2,9,9,2,2,0,0,10,10,0,0,10,10,5,5,50,50,5,5,50,50,53,7,7,5,5,7,7,5,5,4,4,5,4,4,4,5,4,7,7,5,5,7,7,5,5,6,6,5,5,6,6,5,5,0,6,4,18,0,6,4,18,13,3,3,3,3,9,,
,Zandvoort,121 Agg.json,50,57,47,48,50,57,47,48,12,12,13,13,12,12,13,13,30,30,60,60,30,30,60,60,46,46,6,3,3,4,0,0,36,0,0,24,11,8,8,2,2,8,8,2,2,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,2,2,50,50,2,2,50,50,47,6,6,5,5,6,6,5,5,2,2,3,3,2,2,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,0,6,2,18,0,6,2,18,11,3,2,3,2,18,,
,Zandvoort,132 Agg.json,61,76,67,69,61,76,67,69,17,17,16,16,17,17,16,16,30,30,55,55,30,30,55,55,46,46,3,2,2,3,0,0,28,0,0,26,2,8,8,4,4,8,8,4,4,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,2,2,50,50,2,2,50,50,40,6,6,5,5,6,6,5,5,2,2,3,3,2,2,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,6,5,18,3,6,5,18,13,2,1,2,1,15,,
,Zandvoort,488 Zandvoort Quali Academy.json,50,57,47,48,50,57,47,48,10,10,12,12,10,10,12,12,27,27,50,50,27,27,50,50,46,46,4,3,3,4,0,0,0,0,0,20,10,7,7,2,2,7,7,2,2,8,8,2,2,8,8,2,2,0,0,10,10,0,0,10,10,3,3,50,50,3,3,50,50,46,6,6,4,4,6,6,4,4,2,2,3,3,2,2,3,3,6,6,6,6,6,6,6,6,3,3,5,5,3,3,5,5,0,6,5,18,0,6,5,18,13,2,2,2,2,7,,
,Zandvoort,488 Zandvoort Race Academy.json,50,57,47,55,50,57,47,55,12,12,14,14,12,12,14,14,30,30,54,54,30,30,54,54,46,46,4,3,3,4,0,0,89,0,0,21,8,7,7,3,3,7,7,3,3,8,8,2,2,8,8,2,2,0,0,10,10,0,0,10,10,3,3,55,55,3,3,55,55,46,6,6,5,5,6,6,5,5,2,2,3,3,2,2,3,3,7,7,6,6,7,7,6,6,3,3,4,4,3,3,4,4,1,6,3,18,1,6,3,18,12,3,2,3,2,12,,
,Zandvoort,Agg 1 37 8.json,60,67,60,60,60,67,60,60,12,12,13,13,12,12,13,13,30,30,60,60,30,30,60,60,46,46,4,3,3,4,0,0,37,undefined,undefined,26,3,8,8,1,1,8,8,1,1,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,2,2,50,50,2,2,50,50,47,6,6,5,5,6,6,5,5,2,2,3,3,2,2,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,0,6,2,18,0,6,2,18,11,3,2,3,2,23,,
,Zandvoort,Agg stiffer 1 37 7.json,53,67,53,65,53,67,53,65,18,15,15,13,18,15,15,13,30,30,60,60,30,30,60,60,46,46,5,2,3,3,0,0,38,undefined,undefined,38,22,8,8,1,1,8,8,1,1,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,2,2,50,50,2,2,50,50,41,6,6,5,5,6,6,5,5,2,2,3,3,2,2,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,6,4,18,2,6,4,18,11,3,2,3,2,23,,
,Zandvoort,Aggr 1 40 2.json,60,67,60,60,60,67,60,60,12,12,13,13,12,12,13,13,30,30,60,60,30,30,60,60,46,46,4,3,3,4,0,0,37,undefined,undefined,24,3,8,8,1,1,8,8,1,1,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,2,2,50,50,2,2,50,50,53,6,6,5,5,6,6,5,5,2,2,3,3,2,2,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,0,6,2,18,0,6,2,18,11,3,2,3,2,18,,
,Zolder,112 Agg 1 30 9.json,65,68,64,66,65,68,64,66,16,16,17,17,16,16,17,17,32,32,50,50,32,32,50,50,48,48,3,3,5,4,0,0,33,0,0,23,2,8,8,3,3,8,8,3,3,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,42,8,8,5,5,8,8,5,5,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,0,18,0,6,0,18,10,3,2,3,2,15,,
,Zolder,112 Agg.json,60,65,59,61,60,65,59,61,12,12,13,13,12,12,13,13,32,32,50,50,32,32,50,50,46,46,4,3,3,4,0,0,40,undefined,undefined,27,2,8,8,3,3,8,8,3,3,7,7,2,2,7,7,2,2,0,0,10,10,0,0,10,10,0,0,50,50,0,0,50,50,45,8,8,5,5,8,8,5,5,2,2,3,3,2,2,3,3,7,7,5,5,7,7,5,5,4,4,4,4,4,4,4,4,0,6,0,18,0,6,0,18,10,3,3,3,3,15,,
,Zolder,488 Zolder Quali Academy.json,50,55,48,50,50,55,48,50,12,12,13,13,12,12,13,13,30,30,50,50,30,30,50,50,46,46,4,3,2,2,0,0,0,0,0,20,6,7,7,4,4,7,7,4,4,9,9,5,5,9,9,5,5,0,0,10,10,0,0,10,10,5,5,50,50,5,5,50,50,42,8,8,5,5,8,8,5,5,3,3,3,3,3,3,3,3,7,7,6,6,7,7,6,6,4,4,4,4,4,4,4,4,1,6,3,18,1,6,3,18,13,4,4,4,4,14,,
,Zolder,488 Zolder Race Academy.json,50,55,48,50,50,55,48,50,12,12,13,13,12,12,13,13,32,32,52,52,32,32,52,52,46,46,4,3,2,2,0,0,97,0,0,22,6,8,8,3,3,8,8,3,3,7,7,5,5,7,7,5,5,0,0,10,10,0,0,10,10,5,5,50,50,5,5,50,50,42,7,7,5,5,7,7,5,5,4,4,3,3,4,4,3,3,7,7,6,6,7,7,6,6,5,5,4,4,5,5,4,4,1,6,2,18,1,6,2,18,12,3,3,3,3,15,,
,Zolder,Agg 1 31 0.json,62,63,56,56,62,63,56,56,15,15,14,14,15,15,14,14,35,35,45,45,35,35,45,45,46,46,4,5,5,5,0,0,22,undefined,undefined,39,26,7,7,2,2,7,7,2,2,3,3,5,5,3,3,5,5,0,0,10,10,0,0,10,10,1,1,41,41,1,1,41,41,37,9,9,5,5,9,9,5,5,3,3,4,4,3,3,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,1,6,4,18,1,6,4,18,14,2,2,2,2,4,,
